Class Index,Title,Description
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
145,universidad de zaragoza; departamento de lingüística general e hispánica; área de teoría de la literatura y literatura comparada,universidad de zaragoza; departamento de lingüística general e hispánica; área de teoría de la literatura y literatura comparada
115,universidad de zaragoza; departamento de historia del arte; área de historia del arte,universidad de zaragoza; departamento de historia del arte; área de historia del arte
229,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación
162,universidad de zaragoza; departamento de análisis económico; área de fundamentos del análisis económico,universidad de zaragoza; departamento de análisis económico; área de fundamentos del análisis económico
0,universidad de zaragoza,universidad de zaragoza
174,universidad de zaragoza; departamento de ciencias de la educación,universidad de zaragoza; departamento de ciencias de la educación
38,universidad de zaragoza; departamento de psicología y sociología; área de sociología,universidad de zaragoza; departamento de psicología y sociología; área de sociología
0,universidad de zaragoza,universidad de zaragoza
244,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada
0,universidad de zaragoza,universidad de zaragoza
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
113,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química
0,universidad de zaragoza,universidad de zaragoza
93,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de tecnología de alimentos
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
139,universidad de zaragoza; departamento de patología animal; área de sanidad animal,universidad de zaragoza; departamento de patología animal; área de sanidad animal
107,universidad de zaragoza; departamento de física teórica; área de física teórica,universidad de zaragoza; departamento de física teórica; área de física teórica
66,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de electrónica,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de electrónica
11,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de psiquiatría","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de psiquiatría"
38,universidad de zaragoza; departamento de psicología y sociología; área de sociología,universidad de zaragoza; departamento de psicología y sociología; área de sociología
105,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos
244,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada,universidad de zaragoza; departamento de estructura e historia económicas y economía pública; área de economía aplicada
220,"universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de estomatología","universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de estomatología"
137,universidad de zaragoza; departamento de derecho de la empresa; área de derecho del trabajo y de la seguridad social,universidad de zaragoza; departamento de derecho de la empresa; área de derecho del trabajo y de la seguridad social
246,universidad de zaragoza; departamento de bioquímica y biología molecular y celular,universidad de zaragoza; departamento de bioquímica y biología molecular y celular
27,universidad de zaragoza; departamento de estructura e historia económicas y economía pública,universidad de zaragoza; departamento de estructura e historia económicas y economía pública
15,universidad de zaragoza; departamento de farmacología y fisiología; área de fisiología,universidad de zaragoza; departamento de farmacología y fisiología; área de fisiología
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
1,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería mecánica,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería mecánica
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
77,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal"
176,"universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos","universidad de zaragoza; departamento de historia medieval, ciencias y técnicas historiográficas y estudios árabes e islámicos"
0,universidad de zaragoza,universidad de zaragoza
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
127,universidad de zaragoza; departamento de fisiatría y enfermería,universidad de zaragoza; departamento de fisiatría y enfermería
0,universidad de zaragoza,universidad de zaragoza
139,universidad de zaragoza; departamento de patología animal; área de sanidad animal,universidad de zaragoza; departamento de patología animal; área de sanidad animal
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
35,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología"
229,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación,universidad de zaragoza; departamento de psicología y sociología; área de psicología evolutiva y de la educación
74,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de teoría de la señal y comunicaciones,universidad de zaragoza; departamento de ingeniería electrónica y comunicaciones; área de teoría de la señal y comunicaciones
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
90,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de la lengua y la literatura
210,universidad de zaragoza; departamento de ciencias de la antigüedad; área de arqueología,universidad de zaragoza; departamento de ciencias de la antigüedad; área de arqueología
0,universidad de zaragoza,universidad de zaragoza
180,"universidad de zaragoza; departamento de física teórica; área de física atómica, molecular y nuclear","universidad de zaragoza; departamento de física teórica; área de física atómica, molecular y nuclear"
100,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular
42,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos
0,universidad de zaragoza,universidad de zaragoza
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
0,universidad de zaragoza,universidad de zaragoza
61,universidad de zaragoza; departamento de ciencias de la antigüedad,universidad de zaragoza; departamento de ciencias de la antigüedad
171,universidad de zaragoza; departamento de ingeniería mecánica,universidad de zaragoza; departamento de ingeniería mecánica
53,universidad de zaragoza; departamento de derecho privado; área de derecho civil,universidad de zaragoza; departamento de derecho privado; área de derecho civil
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
0,universidad de zaragoza,universidad de zaragoza
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
224,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de ingeniería de los procesos de fabricación
64,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes,universidad de zaragoza; departamento de ingeniería mecánica; área de ingeniería e infraestructura de los transportes
88,"universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública; área de medicina preventiva y salud pública","universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública; área de medicina preventiva y salud pública"
79,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna
258,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología
151,universidad de zaragoza; departamento de historia moderna y contemporánea,universidad de zaragoza; departamento de historia moderna y contemporánea
53,universidad de zaragoza; departamento de derecho privado; área de derecho civil,universidad de zaragoza; departamento de derecho privado; área de derecho civil
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
103,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales,universidad de zaragoza; departamento de psicología y sociología; área de trabajo social y servicios sociales
17,"universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública","universidad de zaragoza; departamento de microbiología, medicina preventiva y salud pública"
51,universidad de zaragoza; departamento de unidad predepartamental de arquitectura; área de composición arquitectónica,universidad de zaragoza; departamento de unidad predepartamental de arquitectura; área de composición arquitectónica
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
199,universidad de zaragoza; departamento de análisis económico,universidad de zaragoza; departamento de análisis económico
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
0,universidad de zaragoza,universidad de zaragoza
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
20,"universidad de zaragoza; departamento de pediatría, radiología y medicina física; área de radiología y medicina física","universidad de zaragoza; departamento de pediatría, radiología y medicina física; área de radiología y medicina física"
140,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia contemporánea,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia contemporánea
34,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.,universidad de zaragoza; departamento de ciencias de la educación; área de métodos de investigación y diagnóstico en educ.
0,universidad de zaragoza,universidad de zaragoza
148,universidad de zaragoza; departamento de ingeniería de diseño y fabricación,universidad de zaragoza; departamento de ingeniería de diseño y fabricación
205,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
217,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil,universidad de zaragoza; departamento de derecho de la empresa; área de derecho mercantil
258,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología
170,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras,universidad de zaragoza; departamento de ingeniería mecánica; área de mec. de medios contínuos y teor. de estructuras
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
157,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa,universidad de zaragoza; departamento de filología inglesa y alemana; área de filología inglesa
0,universidad de zaragoza,universidad de zaragoza
0,universidad de zaragoza,universidad de zaragoza
62,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de producción animal,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de producción animal
135,universidad de zaragoza; departamento de contabilidad y finanzas,universidad de zaragoza; departamento de contabilidad y finanzas
77,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal"
140,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia contemporánea,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia contemporánea
165,"universidad de zaragoza; departamento de cirugía, ginecología y obstetricia","universidad de zaragoza; departamento de cirugía, ginecología y obstetricia"
169,universidad de zaragoza; departamento de ciencias de la antigüedad; área de filología latina,universidad de zaragoza; departamento de ciencias de la antigüedad; área de filología latina
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
219,universidad de zaragoza; departamento de derecho público; área de derecho administrativo,universidad de zaragoza; departamento de derecho público; área de derecho administrativo
122,"universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal","universidad de zaragoza; departamento de expresión musical, plástica y corporal; área de didáctica de la expresión corporal"
19,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de ecología,universidad de zaragoza; departamento de ciencias agrarias y del medio natural; área de ecología
105,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos,universidad de zaragoza; departamento de ingeniería mecánica; área de máquinas y motores térmicos
60,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de proyectos de ingeniería,universidad de zaragoza; departamento de ingeniería de diseño y fabricación; área de proyectos de ingeniería
113,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química
87,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
190,"universidad de zaragoza; departamento de pediatría, radiología y medicina física","universidad de zaragoza; departamento de pediatría, radiología y medicina física"
0,universidad de zaragoza,universidad de zaragoza
94,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados; área de comercialización e investigación de mercados
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
0,universidad de zaragoza,universidad de zaragoza
65,universidad de zaragoza; departamento de geografía y ordenación del territorio,universidad de zaragoza; departamento de geografía y ordenación del territorio
0,universidad de zaragoza,universidad de zaragoza
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
258,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología,universidad de zaragoza; departamento de producción animal y ciencia de los alimentos; área de nutrición y bromatología
0,universidad de zaragoza,universidad de zaragoza
57,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática,universidad de zaragoza; departamento de informática e ingeniería de sistemas; área de ingeniería de sistemas y automática
194,universidad de zaragoza; departamento de ciencias de la tierra; área de geodinámica interna,universidad de zaragoza; departamento de ciencias de la tierra; área de geodinámica interna
100,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular,universidad de zaragoza; departamento de bioquímica y biología molecular y celular; área de bioquímica y biología molecular
144,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales,universidad de zaragoza; departamento de didáctica de las lenguas y de las ciencias humanas y sociales; área de didáctica de las ciencias sociales
27,universidad de zaragoza; departamento de estructura e historia económicas y economía pública,universidad de zaragoza; departamento de estructura e historia económicas y economía pública
220,"universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de estomatología","universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de estomatología"
77,"universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal","universidad de zaragoza; departamento de derecho penal, filosofía del derecho e historia del derecho; área de derecho penal"
79,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna,universidad de zaragoza; departamento de historia moderna y contemporánea; área de historia moderna
63,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de medicina"
0,universidad de zaragoza,universidad de zaragoza
53,universidad de zaragoza; departamento de derecho privado; área de derecho civil,universidad de zaragoza; departamento de derecho privado; área de derecho civil
175,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería,universidad de zaragoza; departamento de fisiatría y enfermería; área de enfermería
146,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal,universidad de zaragoza; departamento de patología animal; área de medicina y cirugía animal
0,universidad de zaragoza,universidad de zaragoza
256,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos; área de ciencia de los materiales e ingeniería metalúrgica,universidad de zaragoza; departamento de ciencia y tecnología de materiales y fluidos; área de ciencia de los materiales e ingeniería metalúrgica
113,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química,universidad de zaragoza; departamento de ingeniería química y tecnologías del medio ambiente; área de ingeniería química
153,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia,universidad de zaragoza; departamento de fisiatría y enfermería; área de fisioterapia
198,universidad de zaragoza; departamento de métodos estadísticos,universidad de zaragoza; departamento de métodos estadísticos
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
110,"universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de oftalmología","universidad de zaragoza; departamento de cirugía, ginecología y obstetricia; área de oftalmología"
11,"universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de psiquiatría","universidad de zaragoza; departamento de medicina, psiquiatría y dermatología; área de psiquiatría"
41,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica,universidad de zaragoza; departamento de ingeniería eléctrica; área de ingeniería eléctrica
87,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados,universidad de zaragoza; departamento de dirección de márketing e investigación de mercados
